,10 HK,101 HK,1038 HK,11 HK,12 HK,14 HK,142 HK,16 HK,17 HK,179 HK,19 HK,2 HK,20 HK,23 HK,267 HK,291 HK,293 HK,3 HK,315 HK,363 HK,4 HK,494 HK,5 HK,511 HK,6 HK,8 HK,83 HK,941 HK,97 HK,992 HK,66 HK,762 HK,883 HK,282 HK,2388 HK,330 HK,1199 HK,551 HK,144 HK,2038 HK,388 HK,939 HK,386 HK,3988 HK,1398 HK,2628 HK,2318 HK,3328 HK,1088 HK,688 HK,857 HK,2600 HK,700 HK,836 HK,1109 HK,1880 HK,1898 HK,1044 HK,1299 HK,151 HK,322 HK,1928 HK,135 HK,27 HK,2319 HK,823 HK,1 HK,1113 HK
857 HK,0.0009120047053775928,0.001017352893085686,0.00024154903792747282,0.0005789609308328137,0.000985952008363374,0.0007517539190118712,0.0007529377960820371,0.0009245113851923802,0.0013744139751154737,0.0008396582367441191,0.0007443693689832412,0.0001835603233232135,0.0010428442841920774,0.0008597120795562368,0.0013770876086958948,0.001069475557784499,0.0007236877629855074,0.00040611694444568283,0.0003591458324779454,0.0011153895464432442,0.0010457327637366908,0.0007935879758851003,0.0007356740357950644,0.0005422328161952826,0.00011428511106371532,0.00023347010109353973,0.0011221947037047216,0.0009002656680473168,0.0006815378537510302,0.0010301702809422263,0.0005365463311161126,0.0009708511652806245,0.0017251257241607317,0.0008540955882795321,0.0009074650180174127,0.0007993806442536689,0.0014538182235307757,0.0003811475985789671,0.0013957717590637499,0.0010510010697988511,0.0013638230379523196,0.0014389560687027042,0.0017062416324143367,0.0012500177136857368,0.0015342892163182423,0.0015405031633402664,0.0015908928805116998,0.0015697229472403328,0.0019011738385078184,0.0012470010732037733,0.0021649117035082866,0.002114322865672934,0.001228026562894777,0.0011569600843639313,0.0013038918571931382,0.0015647018380184246,0.0024441396658971067,0.0005195375506776672,0.0005190216024729915,0.0004759716937484816,0.00043831839661546176,0.000809995297202563,0.0013698913533803083,0.0010773466106476653,0.0008648653440968469,0.0004330903985312062,0.0008836988460713798,0.0008587952025865586
2600 HK,0.0014134051521523811,0.0016543483112439548,0.00048713535160890104,0.0008400492810815589,0.0015471499252805885,0.0012179692090348692,0.0013238276485279738,0.0015071393151709284,0.001987102713019693,0.0013059592609607506,0.0012108263479206811,0.00021866956047238872,0.0016863638345357204,0.0013910913276529182,0.0023635525937896144,0.0018614168274928644,0.0012399889342955288,0.0005970521201169624,0.0007631021185610253,0.0018930992576396224,0.001592482232013265,0.001454075958184809,0.0010696730348147875,0.00106895454098945,7.48651698513863e-05,0.000501042948446886,0.0017565771967257876,0.0014809966527571192,0.001285975436089024,0.0018273006484209491,0.0007940126686881244,0.0016969838715507834,0.00217249310541238,0.0011990602387872268,0.001242510390730758,0.001524560991778589,0.0025105653303457453,0.0008601780621261554,0.0023305952842051663,0.0015397457981753168,0.0023064986827127567,0.002183540591158773,0.002082693627775998,0.0018436681121942124,0.0022783565626038724,0.0023544108041314233,0.0024126993009686132,0.0021696998088854974,0.0027767685719871193,0.0022756286669235316,0.002114322865672934,0.005376999993182704,0.001879585176281026,0.0017927694343251564,0.0024555799109020103,0.002475733990336798,0.0038954755410156557,0.0007947104083953616,0.0007583006758390581,0.0007023618661869553,0.0008903352038413615,0.0013175396168930503,0.0016381989034357895,0.0020180953188497193,0.0016116564679280725,0.0004581631581634809,0.0013765486190975293,0.0005114898730650358
700 HK,0.0009820165545243492,0.0011327036526069987,0.0002799948078983649,0.0006133863395098365,0.0010042944032556175,0.00074395609627308,0.0007595215003793739,0.0010496523153143537,0.0012284233962733778,0.0007726872550877453,0.0007898993401018885,0.00016339710577292869,0.0011317279733448463,0.0007857110817880658,0.0013192947688786603,0.0011221366865590391,0.0009180741793238199,0.00039808103753723254,0.0005790518885731348,0.0010883137395104865,0.001091685213198615,0.0010249189554652407,0.0006644371056184,0.0005366355611425112,4.984136298353599e-05,0.00020758586448272684,0.0013062125039926475,0.0009153958497929955,0.0007476467414564738,0.0012255060663473156,0.0005242118688245695,0.0010115152194659336,0.0014988774394255062,0.0008090859111736262,0.0007865096907579086,0.0010456264203471302,0.0015166128966799715,0.000405343186983184,0.0015779712349330483,0.001259694143146467,0.0014289814525149437,0.0013383545062032186,0.0012326125620675606,0.0011259419366736081,0.0013588036642510056,0.0012818742172748356,0.0014827624285974257,0.0013569157362141038,0.0015628688873235933,0.0012286886518871507,0.001228026562894777,0.001879585176281026,0.003211448803568057,0.0008176485460183847,0.001156912245259477,0.0016979390600395834,0.0020943594179425027,0.0006546195040371708,0.0005549648740317639,0.0006193021704449729,0.0006885024732562134,0.0010944399720208028,0.0012106589357236163,0.0010107752813304485,0.0010879239834109846,0.0002456352063038991,0.0010273847808431648,0.0008364217461902119
836 HK,0.0009637295702443099,0.0011123548261711008,0.0004002906102554627,0.0005640686337271207,0.0008659205061978658,0.0006726383744195697,0.0009203378691666834,0.0009684067796418634,0.0011968656023655056,0.0005146897405920229,0.000807445806934446,0.00019936812053594134,0.0010686234870750046,0.0007614141681459082,0.0012463454164968655,0.0011816371455597257,0.0007411441447071512,0.000443534218866558,0.00023353797266588013,0.0010309468798974301,0.0010184296052630976,0.0007136378435712698,0.0004715744416357849,0.0005919536378637691,0.00014023264831313336,0.0002166762575344307,0.0010675253239486998,0.0007501318038956813,0.0008190924918736945,0.0007336445962164756,0.000555180277122467,0.0007577129964832601,0.0009918204029880993,0.0005631680413063845,0.0007717864386253834,0.0007739005804482973,0.001102269642857354,0.00048612616991956374,0.0013272542701555133,0.0007360399701779142,0.0011744243405032717,0.0010308878033949724,0.0014141180334463555,0.0009520976229145636,0.0009912703076876384,0.001234202966328837,0.0010972118649268789,0.001188877264073658,0.0011899150195933096,0.0011989980906288381,0.0011569600843639313,0.0017927694343251564,0.0008176485460183847,0.0033300599029324365,0.0013897652447307505,0.0011360636755607717,0.0015984639338197494,0.0005948488946620061,0.00040715243755282365,0.0003465732660986951,0.0004486541864031719,0.0005308750673125548,0.0008641582275213432,0.0009620819396589016,0.0007661987915684874,0.00042987795881669857,0.0008283176724491929,0.001545303902178842
1109 HK,0.0012750545336821966,0.0015876011284466775,0.00032744325427679847,0.0006432310660817053,0.0015600961173670388,0.0012209687934370311,0.001091547567638913,0.0014097434597457321,0.0018439500015962269,0.0007543165290787408,0.0009883512242248834,0.00010515704904430423,0.0015075848700743728,0.001014928743045769,0.0016906600231625197,0.0016602521477492001,0.0009119005186484257,0.00039302345695380004,0.00045845743015021623,0.0017793760001442703,0.0015271177737143013,0.001295982255139623,0.0008304266915552384,0.0006893976328051189,9.031353258378143e-05,0.0005489574442039543,0.0017460681658768267,0.0011434458538224703,0.0010841242097471687,0.0013708054776919954,0.0007802520175531092,0.0013286220602927708,0.0012299492987068355,0.000775266392039565,0.001027135543455494,0.0011230533735152805,0.001801713874285389,0.0006806233270459035,0.0017208261572150135,0.0009711090583468191,0.0018073539917874406,0.0017001437962259455,0.0014956320437601767,0.001567493052053142,0.001736316273150462,0.001809233106173131,0.00195420471426768,0.0016377513487823901,0.001860543014883913,0.0032622705594372815,0.0013038918571931382,0.0024555799109020103,0.001156912245259477,0.0013897652447307505,0.0049452942200383125,0.0018822352715471224,0.002327499657792787,0.0007641002570711714,0.0007547303105770397,0.0007886141554503411,0.0007586741300290651,0.0012320460957512918,0.0015447153289701455,0.0018304458496809627,0.0010353918074019993,0.0004531711773409908,0.0013841989546864936,0.001275530319070736
1880 HK,0.001296206807233254,0.0015375342192019451,0.0002969231558143479,0.0007670650001711558,0.0012899320680121791,0.0009605673060196896,0.0012552992781190366,0.001305033089958013,0.0015290624857880897,0.0012802266695120525,0.0009732554624774756,0.00033723935694582324,0.0016003917874718027,0.0010641190835550868,0.0018332958588685173,0.001634765316909806,0.001022035089339425,0.0007278112456427694,0.00053521128889223,0.001488257470660576,0.0015681485982935069,0.0010613087447925264,0.0008980348163572852,0.0006825859635684149,0.00018313954346671992,0.00027779878184796224,0.001565608519804557,0.001129236878596245,0.001041344461402128,0.0012444903821306338,0.0007820678315079869,0.0012194844466526169,0.001856277476736356,0.0010612009593649807,0.0010726597717197633,0.0010858489149365937,0.0021534772413096172,0.0007563415008167967,0.001977518057527214,0.0012571814379565476,0.0017200030396629284,0.0015738292491389108,0.001441378652609182,0.0012919145496392225,0.0014218656487097658,0.0015257756199797139,0.0019154005810163926,0.0016118656196256705,0.001973346336774655,0.001954831952723135,0.0015647018380184246,0.002475733990336798,0.0016979390600395834,0.0011360636755607717,0.0018822352715471224,0.0038163041051500275,0.002325665051038051,0.000976148855235546,0.0005764938628492778,0.0008965913839457305,0.0009015472306920145,0.001065401954375001,0.00125849950082262,0.0016888516278364526,0.0014228949164066139,0.00046187243825987907,0.0011437130555549265,0.0006317316132045733
1898 HK,0.001968452525301197,0.002257201079515456,0.00022078372210888062,0.0012276081317948487,0.002021699679381212,0.0016647454994110906,0.0013537110917605795,0.0019258659217107044,0.002434062143723668,0.0014457296929927049,0.0014549681291572312,0.00029546579732321317,0.001994260480378589,0.001685229217685522,0.0031069593502002254,0.0022482185768441447,0.0014041390471674297,0.0008438817262314337,0.0006137555527057471,0.0020047517155136318,0.0019636700634395763,0.0014452232097529542,0.001303328999866666,0.0010005768166272172,0.00014119014703498596,0.00031155397820240504,0.0023057742343697853,0.0014495027179328077,0.0017095081346705085,0.0018455516164691118,0.00102747608095093,0.0015873953201480133,0.0028300003209929037,0.0013430614911611393,0.0015908474588617386,0.0014265280163675773,0.0028217919856758835,0.0008027088783197112,0.002529199928930798,0.0019208907265389095,0.0027648443945761324,0.002292304293914638,0.0020729547390662796,0.0018320990893604767,0.0021941959122007996,0.002446125264497435,0.002700391013836772,0.0025125533318816457,0.0036258965526227193,0.0023508199740699827,0.0024441396658971067,0.0038954755410156557,0.0020943594179425027,0.0015984639338197494,0.002327499657792787,0.002325665051038051,0.005444783647876669,0.0008231798505885668,0.0006136142017315793,0.0006321901684093693,0.001009145276734913,0.0012343236849897195,0.0016430844994457232,0.001999191650529852,0.0014788786244580715,0.0006524173114518686,0.0017042839878074032,0.001088375330297399
1044 HK,0.00046458974906155476,0.0005109528290420608,0.00014031653498690607,0.00024131403310041085,0.0005729870751676503,0.0004182684024772618,0.0006296570488906514,0.0004909273291968328,0.0007073916925982586,0.0004254656662190908,0.0005051530595744534,0.0001510228734762122,0.0006594372308811953,0.0004168821806412002,0.0007298191264708912,0.0006416758086510401,0.0004596047053051554,0.00024972704135859373,0.00020010923697399662,0.0007086333520656591,0.0006278362861067532,0.00045197946403364916,0.0003538135076184117,0.00045659228593549075,0.00012900031094481814,0.0002990088937580013,0.0005912545864151638,0.00043430051899244465,0.000458757628601147,0.0005628921715327864,0.0004039947504255146,0.0004460227262217702,0.0004550003715382814,0.0003012597443948335,0.0004109070441052226,0.000468066923337163,0.0008091664896839548,0.00033598149708741535,0.0006861510623959731,0.0006250207448644105,0.0006428208488901998,0.0006034597989706801,0.0006426205915556097,0.00045096284576919834,0.0005823005544730928,0.0006406137418188431,0.0006571058423396636,0.0006120389509579638,0.0006255260644068343,0.0007847302782851117,0.0005195375506776672,0.0007947104083953616,0.0006546195040371708,0.0005948488946620061,0.0007641002570711714,0.000976148855235546,0.0008231798505885668,0.0018134461832939402,0.0003858565039886442,0.0006248456153827428,0.0005314722663589281,0.0006298302320350591,0.0005970602997374348,0.0007652468201878196,0.0007954251099609929,0.0002765826977205183,0.0004979511319669001,0.0004173736460774455
1299 HK,0.0004188384057291449,0.0005349884968842417,0.00016500384992420338,0.00035531080429188847,0.0005384595508276747,0.000370275533048009,0.00043311790546790026,0.000476480044196448,0.0006642410189633867,0.0002317578419657986,0.00037892163745950993,0.00020438818505860102,0.0006161525443267092,0.0004760708181122601,0.000553670915508177,0.00030138712813141983,0.0004648924557950507,0.0003045578573321256,0.0002044574333177932,0.0005725563118410092,0.0005771654036067142,0.00035778164784415505,0.0004325554044295505,0.00036181355961240156,0.0002608414101791609,0.0002601407897130061,0.0005934688198090032,0.0002907352431257871,0.00028173076995068893,0.00044929659945574407,0.0002670058200702908,0.00037238793307487763,0.0005834669374797181,0.0003895826801607469,0.00046786331263003444,0.0005508526192059758,0.0005325113607237426,0.00021496057813697518,0.0005571672994053,0.00022298670261296824,0.0006318317441367541,0.0005372992670476079,0.00045784536189932184,0.0004926220445110164,0.0005827682591364068,0.0007490042976837032,0.0007437499033337285,0.000560126578879795,0.0005541357887094509,0.000775763560959751,0.0005190216024729915,0.0007583006758390581,0.0005549648740317639,0.00040715243755282365,0.0007547303105770397,0.0005764938628492778,0.0006136142017315793,0.0003858565039886442,0.000928642476953756,0.00023438610990601281,0.00034846732947481986,0.00075727868074854,0.0004691940153553097,0.0008841824040251506,0.0003284449553159625,0.000260731456474257,0.0005441385632684546,0.001014769378562374
151 HK,0.0004920946707304884,0.0005314532850139339,8.715211299661515e-05,0.00023152444462999316,0.0005433609822656328,0.0005247648412782564,0.0002985739897009327,0.0005070661638946082,0.0005306330006856629,0.00037915322352552076,0.0004951823151480004,0.00011875930855270661,0.0006607588395707246,0.00039421071581407743,0.0004793794183312695,0.0005893831416247093,0.00040066366890306526,0.0003038110265385358,0.00033625859275351774,0.0006452629010103016,0.0006253323468756273,0.0004324449076067588,0.0002450886505091753,0.00031611698756099524,0.00021416348592236622,0.0002225966845168749,0.0006681284662116003,0.000369437259977105,0.0005080129063312483,0.0005183185918715891,0.00035835629336155407,0.0004493127534882052,0.0005326793380103932,0.00027733767962400687,0.00034226844115520585,0.00033425846876133426,0.0008301464121436816,0.00035241504608700245,0.0006571279691453623,0.0006971481780904672,0.00048698136924187264,0.000618164899064733,0.0004723345963269211,0.0005615518859870383,0.0005712405586522153,0.0005558595572437928,0.0006692228713044005,0.0005233340802636245,0.0005635677971385747,0.0007872646635814169,0.0004759716937484816,0.0007023618661869553,0.0006193021704449729,0.0003465732660986951,0.0007886141554503411,0.0008965913839457305,0.0006321901684093693,0.0006248456153827428,0.00023438610990601281,0.001962069826608728,0.0007833378510010491,0.0005155350873384396,0.0005602128680313336,0.0005377231547386897,0.0008218414742260271,0.000276794490892581,0.0005609896514604885,0.0008200807879935638
322 HK,0.0005930668133861547,0.0006481877842733537,6.724163144295672e-05,0.0002755645005507464,0.0005712985487257859,0.00046407998248380525,0.0005114845444318187,0.0005417750781219256,0.0006419233583541756,0.00033161497328437214,0.0004054355703149005,0.00011433502664397626,0.0006210604188347943,0.0004501228466966274,0.0006892779386826168,0.0006941575242120058,0.0002940030256482886,0.0002334477341751339,0.0003555503623266585,0.0006679662962012994,0.0005424498585238231,0.00039013527855889357,0.00032674037205902514,0.0003061330921040191,5.604908246927672e-05,0.00017678819967300124,0.0005934451688177816,0.000457592218520788,0.0004055909000340713,0.0002871756096873323,0.0002891278153486384,0.0004142261110461597,0.0004823343006771726,0.0003065698894185549,0.0003833054626554275,0.00044383571049755034,0.0006215707585637151,0.00020508956789863132,0.0005479755550106164,0.0008156736538353618,0.0006939697111571036,0.0007907701057452386,0.0004752879293204363,0.0005437540037992688,0.0006544829799098699,0.0007183957669229308,0.0008753133611082574,0.0006617173460028604,0.0008154371067391858,0.0007180712567341069,0.00043831839661546176,0.0008903352038413615,0.0006885024732562134,0.0004486541864031719,0.0007586741300290651,0.0009015472306920145,0.001009145276734913,0.0005314722663589281,0.00034846732947481986,0.0007833378510010491,0.00254417247040774,0.0006716743145127632,0.0005358055002022454,0.0005884598228052175,0.0008984269877271602,0.0002348189496830405,0.00045273218203095803,0.0008902360549179418
1928 HK,0.0006681905448467856,0.0008489385175045694,0.00015219633316451928,0.0004901901412925195,0.0009233168166545377,0.0007066457404877578,0.000596565784967771,0.0008169344538755427,0.0010548192156002792,0.0007489553878411874,0.0006191779658790777,0.00019433462315836684,0.0010357343723271107,0.0007812076338440178,0.001066429710673772,0.0005214443883465825,0.0007527458170166752,0.00034185141247497096,0.0005643563029922044,0.000881284518485778,0.001106267863500869,0.0008325637331557283,0.0007722699771190679,0.0003985534188060909,0.0002109339589539385,0.00038833515880014265,0.0009407405534999731,0.0003777913746426896,0.0006275555817035774,0.000977628056667076,0.0003942719027798406,0.0006205074286222219,0.0010219627415992188,0.0004668224823316526,0.0006744865338687054,0.001140677942309449,0.0010280665858264525,0.0004487605553599691,0.000979039778907918,0.00092192639496917,0.0009855269221642458,0.0009377039380089428,0.0008118785822655505,0.000855829123383539,0.0009895895409311125,0.0009144931975607447,0.001168995536526997,0.0009525686885675138,0.0010366712363699122,0.00116822052953802,0.000809995297202563,0.0013175396168930503,0.0010944399720208028,0.0005308750673125548,0.0012320460957512918,0.001065401954375001,0.0012343236849897195,0.0006298302320350591,0.00075727868074854,0.0005155350873384396,0.0006716743145127632,0.00294632987547164,0.0008281848799130266,0.002339047296922203,0.0006134625407601029,0.00020027568766356504,0.0007914607174496519,0.0013738862888770273
135 HK,0.0007906504148364828,0.0009122966866343525,0.000252821715626408,0.0005469374196435008,0.0009563764192996113,0.0008568282266845099,0.0006787899017797502,0.0009299617517786234,0.0013487920062006653,0.0007305026021755013,0.0007427846514186709,0.00012805397492485053,0.0009367902296247952,0.0007628678727968745,0.0012205130550243257,0.0011264380248797246,0.0007183921579635376,0.000336369603046371,0.00022486343771053457,0.001206021020260187,0.0010369409951601662,0.000867186893158425,0.0006448372822333222,0.0006375848944642653,0.00010826904974970897,0.000370527919844992,0.0011511699804618496,0.0007753903723095875,0.0005880546296444554,0.0010099663507582154,0.0005711977061365587,0.0009618726958313975,0.0013960619173844263,0.0007107375501176453,0.0007144273899145568,0.0008268249606489776,0.001388987206300823,0.00034304822353260967,0.00124183180783669,0.0010989717951399877,0.0012843136757213747,0.0010663652814130679,0.001333156086635409,0.0009288458533572228,0.0011141354958194927,0.0012197603032384114,0.0012307663418748866,0.0011406001379227373,0.0013350767938864962,0.0013551338422285026,0.0013698913533803083,0.0016381989034357895,0.0012106589357236163,0.0008641582275213432,0.0015447153289701455,0.00125849950082262,0.0016430844994457232,0.0005970602997374348,0.0004691940153553097,0.0005602128680313336,0.0005358055002022454,0.0008281848799130266,0.0032792567389175473,0.0010073512121379733,0.0007448975071178961,0.0004399036167447188,0.0008642816924481035,0.0017640838230094406
27 HK,0.0009720254572297291,0.0010012444129373886,0.0003190722389554514,0.000593401535250176,0.001210556401815217,0.0009553418930779864,0.0010562530081225656,0.001088699159593394,0.0015927858560209572,0.000996485407383916,0.0009240663860713483,0.00020797114096672337,0.0011404019879161127,0.00101522205225996,0.0016782960491969114,0.0011371366233966372,0.0009379222618337757,0.00042737378609432314,0.0006471874337272285,0.0014280248668470193,0.0013080764126958827,0.000998579531304116,0.000820442693836292,0.0007184041794737431,0.00010257994847830885,0.000324033186915977,0.0013421384274881932,0.0007319169490353211,0.0004926699068791129,0.0011146378803722791,0.0006098617203765543,0.0007340682204625041,0.001098830521602622,0.0009507886068187482,0.001030146561029515,0.0010498870698803918,0.0016319895319087537,0.0007283415453691666,0.0013376211437722523,0.0012937931142400084,0.0013367990591778623,0.0011844987710971655,0.0011027361113915722,0.0011620409802752386,0.0012083824741970209,0.001242689251563011,0.0015030385250933856,0.0012970755424962688,0.0014486428311265846,0.0015760679764783665,0.0010773466106476653,0.0020180953188497193,0.0010107752813304485,0.0009620819396589016,0.0018304458496809627,0.0016888516278364526,0.001999191650529852,0.0007652468201878196,0.0008841824040251506,0.0005377231547386897,0.0005884598228052175,0.002339047296922203,0.0010073512121379733,0.006091789626105574,0.0012790702193142256,0.00025889909097687863,0.0010849346178298917,0.001459911685515804
2319 HK,0.0008351891896334106,0.0010212884647860729,0.00018975895054675483,0.0004669146699657581,0.000800507367282463,0.0005680613553260406,0.0007877137077928466,0.0008213035430241334,0.0010057695008259047,0.0007232463713613025,0.0006460903474883087,0.00010556137664810396,0.0009517907347184739,0.0007000107344100365,0.0009544409227189768,0.000924291544824019,0.0006701192985386634,0.0003703821940993707,0.0003542505759457811,0.001054970698571863,0.0010180518024834504,0.000586459630384538,0.0004730405301028312,0.0004423019519527437,3.345218420760646e-05,9.176022119317707e-05,0.0010006765061079035,0.0008136680776283257,0.0008872702442364012,0.0009675106173678689,0.00044353835512727567,0.0007606517590022976,0.0008565197871773973,0.00026106561155325215,0.0006364058494729368,0.0007875783962859942,0.0011271775524783797,0.00039666409926435945,0.0011948789512368696,0.0012653917274801135,0.0011488201116215673,0.0010250276190015592,0.0010649309431132088,0.0009472668523572989,0.0009738866858846806,0.0009662548998649648,0.0012044774980425686,0.0010374508685718673,0.0013313634777723032,0.001121900757198387,0.0008648653440968469,0.0016116564679280725,0.0010879239834109846,0.0007661987915684874,0.0010353918074019993,0.0014228949164066139,0.0014788786244580715,0.0007954251099609929,0.0003284449553159625,0.0008218414742260271,0.0008984269877271602,0.0006134625407601029,0.0007448975071178961,0.0012790702193142256,0.003218111847958935,0.00020592718956337846,0.0007401350669246872,0.0007051971395100959
823 HK,0.00042349041284388744,0.000515066178997088,0.00012685404047692327,0.00033922930219685513,0.0004989974555744984,0.000516800063089609,0.0004185456008131077,0.00043171951377460484,0.0005004471742192467,0.00039809464483520903,0.0004181308507474614,0.00019513315517564344,0.0005238677001270364,0.000430008073401525,0.000349261451702615,0.00039390762377212036,0.0002824400504955556,0.0003203903681573197,0.00018748715936888193,0.0004454673662249215,0.000480799041513062,0.00016931068975783566,0.00020828446628283755,0.0003684585772375669,0.00019821807461846763,0.0002143209813562816,0.0004225792087221572,0.00027323336817937425,0.00031994531212442806,0.00014185761834087875,0.00031598511694637713,0.0001898776846410517,0.00043785368860726207,0.00042327170554229914,0.0003717062067680916,0.00022691166531688242,0.0004660129380870675,0.00011218381452998657,0.0004940217224021772,0.0003523093700141395,0.00037338729151676286,0.0004172563901432056,0.00034736923054863903,0.00032997136645148073,0.0003517707325117347,0.0003553271808843935,0.0003516105127354519,0.00040472359977953724,0.0005597125255072698,0.00040212191555095896,0.0004330903985312062,0.0004581631581634809,0.0002456352063038991,0.00042987795881669857,0.0004531711773409908,0.00046187243825987907,0.0006524173114518686,0.0002765826977205183,0.000260731456474257,0.000276794490892581,0.0002348189496830405,0.00020027568766356504,0.0004399036167447188,0.00025889909097687863,0.00020592718956337846,0.0009596246406376794,0.00041828519662221293,0.0005857454867432196
1 HK,0.001117668326393691,0.0013161923907633365,0.0003257329736424589,0.0007324855781548071,0.0015183293669655859,0.0011082125189677864,0.0008199719615405563,0.0014880705093642205,0.0017258470195681708,0.0009258228007680976,0.001117544886164583,0.00017744521116366257,0.0012597874387124787,0.0009378484835349177,0.001218884066490843,0.0012354227477031497,0.0008467522575625461,0.0004934171985021317,0.00047532356390726717,0.0010348337574942327,0.0013197886211519267,0.0009264436221847375,0.0007761722634732438,0.0007916335787375252,0.00017326015936972646,0.0005467449811805015,0.001721847864591959,0.0009326025095091704,0.0007254447590894079,0.0010637763832975643,0.0007854283782814984,0.0009604160356980664,0.0009588894089341369,0.0005960567136338615,0.0008649703811017535,0.0008809213487973234,0.0013733952496268096,0.00044044806460972677,0.0012252745293499612,0.0010352342305438146,0.0013885916553109503,0.0010815060504640226,0.0009654525444985759,0.0009563169754776412,0.0011233152203334543,0.0010152052037776468,0.0011110671937521292,0.0012118185359544517,0.0013094479443002364,0.001343952117589275,0.0008836988460713798,0.0013765486190975293,0.0010273847808431648,0.0008283176724491929,0.0013841989546864936,0.0011437130555549265,0.0017042839878074032,0.0004979511319669001,0.0005441385632684546,0.0005609896514604885,0.00045273218203095803,0.0007914607174496519,0.0008642816924481035,0.0010849346178298917,0.0007401350669246872,0.00041828519662221293,0.0017708341568231812,0.0008604566819689683
1113 HK,0.0009906339687069123,0.0012779614436008425,0.0002899518186092051,0.001052015458944636,0.0014163699217748299,0.0009262017899818775,0.0005994074172717372,0.0012916367671070173,0.0012160049246490881,0.0006240604434445062,0.001128165240535935,0.00032374945185557696,0.0012002025621486564,0.0011761447019972362,0.0009278841099930529,0.0003933441619625379,0.0010057719399702452,0.0005970907275563884,0.0004574505633451381,0.0012850671534487368,0.0011545508107633179,0.0003744105344689958,0.0007849817988822248,0.0003867303127713392,0.0007465330385029,2.8114622543843352e-05,0.0011377113814679354,0.0002737111330363132,0.0005126742649677456,0.0009756138281687778,0.00041815805869696186,0.000677018169495938,0.0013094402147960033,0.0011329374277488482,0.0011511620934646974,0.0009098801270689314,0.0002843144536818552,-0.000195516086731282,0.0011287206761282091,0.0012735781098390877,0.0009926658188243523,0.0012950815371059014,0.0012002390408262643,0.001109960418846118,0.001243015984828463,0.001418424999186577,0.0013786183619723036,0.00122706703770208,0.0011347254031899277,0.001153884775849384,0.0008587952025865586,0.0005114898730650358,0.0008364217461902119,0.001545303902178842,0.001275530319070736,0.0006317316132045733,0.001088375330297399,0.0004173736460774455,0.001014769378562374,0.0008200807879935638,0.0008902360549179418,0.0013738862888770273,0.0017640838230094406,0.001459911685515804,0.0007051971395100959,0.0005857454867432196,0.0008604566819689683,0.0024497393999714945
